IE_SCORE,Latitude,Longitude,GEO_ID,ZIP_CODE
,35.841187,-87.213762,,38476.0
,35.841342,-106.628405,,87025.0
,35.843765,-78.633643,,27609.0
,35.845093,-81.477938,,28638.0
,35.845504,-88.532266,,38321.0
,35.848382,-90.458281,,72437.0
,35.848621,-120.938911,,93426.0
,35.848823,-91.449194,,72579.0
,35.849008,-95.315722,,74446.0
,35.849059,-85.12896,,38572.0
,35.849273,-86.364315,,37132.0
,35.850468,-79.023121,,27517.0
,35.850481,-105.182856,,87712.0
,35.851011,-92.094066,,72560.0
,35.851094,-83.734853,,37865.0
,35.852627,-97.952374,,73750.0
,35.852815,-117.224709,,93592.0
,35.852855,-75.637424,,27981.0
,35.853233,-96.010833,,74047.0
,35.85432,-95.515876,,74454.0
,35.85474,-98.201702,,73764.0
,35.855753,-78.707038,,27612.0
,35.856141,-76.193837,,27925.0
,35.856859,-119.507526,,93201.0
,35.857892,-78.827698,,27560.0
,35.859169,-87.652532,,37140.0
,35.859563,-97.422527,,73044.0
,35.85958,-103.851495,,87733.0
,35.860496,-84.100535,,37922.0
,35.86058,-80.099288,,27360.0
,35.860883,-119.03614,,93218.0
,35.861344,-84.167752,,37934.0
,35.861758,-110.384151,,86042.0
,35.862816,-98.917268,,73659.0
,35.863246,-98.430296,,73772.0
,35.863313,-104.954298,,87753.0
,35.863447,-102.367722,,79044.0
,35.864078,-82.712731,,28753.0
,35.864761,-85.613998,,38587.0
,35.865101,-83.47897,,37876.0
,35.866734,-78.541216,,27616.0
,35.86688,-77.834929,,27878.0
,35.867056,-90.935772,,72427.0
,35.868207,-90.041639,,72426.0
,35.868416,-94.437597,,72749.0
,35.869567,-80.88964,,28625.0
,35.870929,-99.367422,,73654.0
,35.871767,-80.31018,,27295.0
,35.872364,-87.319361,,37098.0
,35.872744,-88.650963,,38348.0
,35.87292,-88.277462,,38387.0
,35.873666,-119.281551,,93219.0
,35.875229,-86.632954,,37014.0
,35.875581,-82.515681,,28754.0
,35.875848,-89.16475,,38021.0
,35.877069,-96.969603,,74875.0
,35.877577,-88.083895,,38341.0
,35.878428,-103.323142,,88410.0
,35.880918,-84.720011,,37854.0
,35.881943,-86.318932,,37130.0
,35.883198,-91.779304,,72526.0
,35.883581,-95.591741,,74458.0
,35.884168,-87.505355,,37137.0
,35.884317,-92.701437,,72650.0
,35.884862,-86.954138,,37064.0
,35.885101,-83.022989,,37727.0
,35.885115,-79.567545,,27298.0
,35.886172,-101.515093,,79083.0
,35.886344,-90.656774,,72401.0
,35.886767,-120.608661,,93451.0
,35.886943,-75.606402,,27959.0
,35.887327,-92.329526,,72680.0
,35.887881,-84.989016,,38555.0
,35.888673,-96.871192,,74824.0
,35.889455,-82.304119,,28714.0
,35.889811,-120.06859,,93204.0
,35.889831,-118.630592,,93207.0
,35.89239,-89.444872,,38040.0
,35.892512,-79.70498,,27233.0
,35.894539,-115.331936,,89179.0
,35.89504,-78.923747,,27713.0
,35.897037,-114.047212,,86444.0
,35.8985,-78.635485,,27615.0
,35.899142,-91.291045,,72572.0
,35.90072,-93.016516,,72655.0
,35.900961,-116.186357,,92389.0
,35.901313,-79.416062,,27349.0
,35.901719,-96.236557,,74039.0
,35.901966,-102.025897,,79029.0
,35.902351,-105.510938,,87742.0
,35.902434,-115.178912,,89044.0
,35.902669,-89.903375,,72315.0
,35.903051,-77.856172,,27803.0
,35.904431,-82.068534,,28777.0
,35.904533,-77.511658,,27886.0
,35.906197,-79.154855,,27516.0
,35.907253,-96.577983,,74068.0
,35.907875,-78.77296,,27617.0
,35.908257,-100.285338,,79014.0
,35.908501,-77.276319,,27841.0
,35.908752,-83.869153,,37920.0
,35.908913,-90.328424,,72447.0
,35.910154,-75.677781,,27954.0
,35.910798,-87.746885,,37078.0
,35.911414,-89.236962,,38034.0
,35.911522,-79.936799,,27263.0
,35.91229,-86.780262,,37067.0
,35.913445,-77.7257,,27801.0
,35.914748,-84.000169,,37919.0
,35.915276,-86.67641,,37135.0
,35.915783,-79.082604,,27510.0
,35.916276,-90.539526,,72417.0
,35.916675,-88.758664,,38358.0
,35.917328,-84.198756,,37932.0
,35.917978,-85.786903,,37166.0
,35.919397,-91.909992,,72540.0
,35.91949,-78.458036,,27571.0
,35.921488,-93.649644,,72776.0
,35.922678,-81.223058,,28681.0
,35.922771,-80.580443,,27028.0
,35.92313,-93.102771,,72683.0
,35.923747,-93.927682,,72727.0
,35.924393,-78.832764,,27709.0
,35.924521,-95.877641,,74008.0
,35.926102,-78.711414,,27613.0
,35.926395,-84.079528,,37923.0
,35.927208,-115.208272,,89054.0
,35.927971,-94.982454,,74464.0
,35.93024,-86.190225,,37118.0
,35.930826,-105.789765,,87522.0
,35.930899,-79.758242,,27313.0
,35.931703,-107.367228,,87013.0
,35.932269,-109.135461,,86504.0
,35.932526,-86.442648,,37129.0
,35.933889,-94.331072,,72753.0
,35.937773,-92.327794,,72663.0
,35.938084,-81.972993,,28647.0
,35.938697,-97.263815,,73050.0
,35.939004,-80.440264,,27006.0
,35.939426,-81.063433,,28636.0
,35.941437,-109.443978,,86540.0
,35.941653,-96.055667,,74041.0
,35.941655,-78.115598,,27882.0
,35.942242,-93.265351,,72666.0
,35.94356,-89.23701,,38070.0
,35.94454,-85.442214,,38583.0
,35.945607,-84.516324,,37748.0
,35.945873,-79.317167,,27340.0
,35.945927,-78.619492,,27614.0
,35.945975,-96.007444,,74033.0
,35.947414,-88.242002,,38318.0
,35.947477,-91.097645,,72410.0
,35.947567,-84.021418,,37909.0
,35.947878,-98.306188,,73744.0
,35.948327,-94.147185,,72774.0
,35.948733,-87.307754,,37025.0
,35.948754,-114.444872,,86443.0
,35.949063,-91.807728,,72561.0
,35.949108,-90.217756,,72438.0
,35.949209,-98.741972,,73658.0
,35.949672,-91.541118,,72521.0
,35.951474,-79.635418,,27283.0
,35.951824,-91.289073,,72469.0
,35.952426,-119.072843,,93270.0
,35.95273,-83.934186,,37916.0
,35.954467,-79.987882,,27260.0
,35.954525,-78.953317,,27707.0
,35.954824,-86.280498,,37085.0
,35.955108,-115.056693,,89052.0
,35.955472,-95.627564,,74429.0
,35.956874,-78.248144,,27508.0
,35.957452,-86.100226,,37016.0
,35.957974,-105.364302,,87732.0
,35.958944,-96.751382,,74023.0
,35.959253,-78.806827,,27703.0
,35.959541,-86.53159,,37167.0
,35.960636,-119.312992,,93256.0
,35.96258,-94.435365,,72744.0
,35.963132,-80.041654,,27262.0
,35.963643,-83.92061,,37902.0
,35.963804,-93.50124,,72742.0
,35.963977,-90.795722,,72416.0
,35.966166,-79.347351,,27253.0
,35.966483,-84.290549,,37830.0
,35.96674,-79.049419,,27514.0
,35.967475,-95.392906,,74467.0
,35.968463,-88.984393,,38382.0
,35.968491,-110.730472,,86030.0
,35.968551,-99.218586,,73835.0
,35.968615,-80.856248,,28660.0
,35.970376,-83.616621,,37764.0
,35.97043,-84.813656,,37723.0
,35.97046,-76.921871,,27983.0
,35.970813,-83.900432,,37915.0
,35.971732,-97.067586,,74059.0
,35.972793,-77.286253,,27857.0
,35.972801,-80.757173,,28634.0
,35.973565,-104.090814,,87743.0
,35.97517,-83.195566,,37821.0
,35.976144,-84.129965,,37931.0
,35.976503,-91.026627,,72445.0
,35.976818,-85.967627,,37095.0
,35.976851,-95.145009,,74441.0
,35.977961,-97.631503,,73028.0
,35.978164,-88.424138,,38344.0
,35.978178,-97.251982,,73027.0
,35.978388,-97.863019,,73734.0
,35.978414,-77.436573,,27881.0
,35.978455,-92.247016,,72533.0
,35.97874,-108.981282,,87328.0
,35.978845,-81.547834,,28645.0
,35.979497,-98.130059,,73756.0
,35.979767,-84.002156,,37921.0
,35.980449,-105.197076,,87736.0
,35.981749,-93.387917,,72670.0
,35.981795,-85.198328,,38578.0
,35.981812,-95.809191,,74011.0
,35.982689,-77.214599,,27840.0
,35.983165,-83.795797,,37914.0
,35.984992,-85.90307,,37059.0
,35.98611,-96.558818,,74030.0
,35.986549,-93.243741,,72641.0
,35.986677,-114.809401,,89005.0
,35.986719,-78.554351,,27587.0
,35.987493,-86.903598,,37069.0
,35.988087,-118.860221,,93257.0
,35.988424,-115.207059,,89141.0
,35.988957,-79.928282,,27282.0
,35.989146,-77.842675,,27804.0
,35.989374,-88.563893,,38235.0
,35.989702,-92.716224,,72636.0
,35.989792,-121.055933,,93932.0
,35.990876,-87.135932,,37062.0
,35.992357,-87.948031,,37134.0
,35.992387,-94.085584,,72701.0
,35.992798,-111.497817,,86020.0
,35.993142,-96.164294,,74066.0
,35.993575,-88.670909,,38220.0
,35.993867,-106.088977,,87532.0
,35.993887,-106.020215,,87567.0
,35.993895,-108.614262,,87325.0
,35.99556,-77.39999,,27843.0
,35.995843,-115.157612,,89183.0
,35.996089,-83.399118,,37725.0
,35.996383,-94.630755,,74965.0
,35.997668,-115.286066,,89178.0
,35.998367,-114.960947,,89002.0
,35.998551,-95.97989,,74037.0
,35.99924,-78.897944,,27701.0
,35.999288,-86.785062,,37027.0
,35.999902,-78.435089,,27596.0
,36.000216,-92.800216,,72675.0
,36.00036,-115.363878,,89161.0
,36.000542,-79.764677,,27406.0
,36.001185,-83.913706,,37917.0
,36.002457,-80.379291,,27012.0
,36.002794,-93.05943,,72640.0
,36.003882,-95.266587,,74477.0
,36.005556,-91.227055,,72440.0
,36.005891,-94.841179,,74457.0
,36.005902,-99.0399,,73667.0
,36.007549,-83.984876,,37912.0
,36.007706,-116.178478,,92384.0
,36.008599,-79.87816,,27407.0
,36.009882,-84.866567,,38558.0
,36.010201,-84.637685,,37829.0
,36.010713,-83.04836,,37843.0
,36.010802,-79.291198,,27258.0
,36.010955,-81.735254,,28611.0
,36.011907,-115.043255,,89012.0
,36.012305,-80.030949,,27265.0
,36.013158,-80.175491,,27107.0
,36.013638,-105.842711,,87523.0
,36.01368,-77.980574,,27856.0
,36.013879,-91.97001,,72556.0
,36.015321,-92.480229,,72639.0
,36.016378,-89.586052,,38030.0
,36.016777,-77.741619,,27809.0
,36.017058,-105.429042,,87715.0
,36.017328,-105.612977,,87521.0
,36.017623,-82.560126,,37657.0
,36.019229,-75.692172,,27948.0
,36.020708,-80.279817,,27127.0
,36.021516,-81.899121,,28662.0
,36.021594,-104.649986,,87752.0
,36.021993,-81.942425,,28657.0
,36.022136,-78.975659,,27705.0
,36.022237,-86.559384,,37086.0
,36.022252,-93.835973,,72773.0
,36.022415,-84.429381,,37719.0
,36.022434,-95.930585,,74137.0
,36.022951,-92.390633,,72617.0
,36.023071,-81.920191,,28616.0
,36.024269,-106.066584,,87533.0
,36.025741,-91.047639,,72433.0
,36.027099,-79.491799,,27215.0
,36.027133,-91.713924,,72577.0
,36.030261,-83.79877,,37924.0
,36.030477,-94.268676,,72730.0
,36.030479,-101.507597,,79062.0
,36.032692,-82.156238,,28705.0
,36.032792,-88.619287,,38258.0
,36.033131,-112.022616,,86023.0
,36.034172,-79.484829,,27201.0
,36.034661,-115.211656,,89139.0
,36.035206,-115.148789,,89123.0
,36.03551,-90.308867,,63829.0
,36.035542,-89.380814,,38024.0
,36.035857,-94.495898,,72769.0
,36.036555,-80.940896,,28689.0
,36.036567,-115.080932,,89074.0
,36.037717,-96.90095,,74062.0
,36.038768,-102.003123,,79013.0
,36.038868,-121.244009,,93928.0
,36.039284,-95.877444,,74133.0
,36.039314,-114.928032,,89015.0
,36.042151,-119.5277,,93212.0
,36.042446,-78.828771,,27704.0
,36.042675,-79.608729,,27377.0
,36.042705,-87.263545,,37029.0
,36.044172,-112.90389,,86435.0
,36.044736,-89.813578,,63839.0
,36.045957,-101.783727,,79086.0
,36.04719,-119.990217,,93239.0
,36.047414,-119.344304,,93272.0
,36.047441,-105.770114,,87578.0
,36.047674,-90.23911,,63821.0
,36.048782,-96.016734,,74132.0
,36.049393,-99.689049,,73832.0
,36.049514,-90.919912,,72476.0
,36.051294,-86.968798,,37221.0
,36.051414,-95.805721,,74012.0
,36.051604,-85.012804,,38571.0
,36.051656,-88.1126,,38320.0
,36.052076,-83.681001,,37871.0
,36.052152,-98.663719,,73724.0
,36.052227,-106.188827,,87537.0
,36.052231,-86.632515,,37013.0
,36.052707,-97.425008,,73063.0
,36.053487,-81.322174,,28606.0
,36.053681,-96.064932,,74131.0
,36.053793,-91.330727,,72466.0
,36.054314,-84.046043,,37849.0
,36.05438,-119.150397,,93258.0
,36.055628,-95.680816,,74014.0
,36.055803,-110.525216,,86039.0
,36.056174,-83.916861,,37918.0
,36.056587,-118.568462,,93208.0
,36.057715,-93.381785,,72624.0
,36.057937,-88.26381,,38317.0
,36.05823,-80.321496,,27103.0
,36.058513,-81.159309,,28654.0
,36.058744,-105.375578,,87723.0
,36.060216,-87.629074,,37101.0
,36.061152,-115.263515,,89113.0
,36.061718,-115.058058,,89014.0
,36.0624,-95.941457,,74136.0
,36.064122,-92.98553,,72685.0
,36.064255,-87.857688,,37185.0
,36.06474,-89.870321,,63853.0
,36.064963,-92.876157,,72669.0
,36.065973,-79.824383,,27403.0
,36.065982,-88.817584,,38316.0
,36.066297,-76.759059,,27957.0
,36.066916,-79.198148,,27243.0
,36.067234,-86.723711,,37211.0
,36.068447,-86.793127,,37220.0
,36.068721,-82.856467,,37743.0
,36.069107,-90.056809,,63855.0
,36.06914,-79.765159,,27401.0
,36.069461,-105.153162,,87735.0
,36.070295,-84.409183,,37840.0
,36.070503,-89.034414,,38330.0
,36.07174,-88.288871,,38342.0
,36.072232,-106.068631,,87566.0
,36.072601,-91.158549,,72458.0
,36.072822,-96.064557,,74050.0
,36.07333,-81.847093,,28646.0
,36.07383,-86.001565,,37012.0
,36.074719,-114.985309,,89011.0
,36.075721,-89.858336,,63877.0
,36.076165,-91.797364,,72573.0
,36.077159,-87.442911,,37055.0
,36.077306,-77.215025,,27849.0
,36.07738,-115.213966,,89118.0
,36.078949,-97.074012,,74074.0
,36.079546,-90.51644,,72450.0
,36.08017,-115.297071,,89148.0
,36.081318,-115.095455,,89120.0
,36.081454,-83.134295,,37713.0
,36.081868,-86.834691,,37215.0
,36.082419,-86.144093,,37184.0
,36.083046,-75.806214,,27964.0
,36.084693,-83.727986,,37806.0
,36.084721,-115.146129,,89119.0
,36.085171,-83.566057,,37820.0
,36.085274,-83.29873,,37890.0
,36.085423,-120.818522,,93450.0
,36.085423,-96.57809,,74052.0
,36.086419,-115.89833,,89061.0
,36.087809,-93.162053,,72648.0
,36.088891,-91.068221,,72457.0
,36.08926,-80.22496,,27110.0
,36.089272,-80.012545,,27235.0
,36.089784,-80.456712,,27023.0
,36.090195,-79.086929,,27278.0
,36.090531,-89.5034,,38047.0
,36.091216,-82.272966,,28740.0
,36.091638,-84.580889,,37887.0
,36.092342,-85.863126,,38569.0
,36.092975,-121.549826,,93920.0
,36.09337,-84.439501,,37845.0
,36.093687,-80.323532,,27104.0
,36.093704,-98.325804,,73763.0
,36.094488,-82.448079,,37650.0
,36.094585,-105.563366,,87579.0
,36.094872,-87.115266,,37082.0
,36.095059,-97.93465,,73742.0
,36.095476,-78.904083,,27712.0
,36.096205,-95.924016,,74135.0
,36.096446,-111.116416,,86045.0
,36.09673,-96.382612,,74044.0
,36.097124,-84.175183,,37716.0
,36.097138,-95.890482,,74145.0
,36.097442,-95.961087,,74105.0
,36.097735,-77.742789,,27891.0
,36.098125,-102.60691,,79022.0
,36.098806,-95.855178,,74146.0
,36.099444,-85.764549,,38582.0
,36.100032,-81.98717,,28652.0
,36.100786,-76.610814,,27932.0
,36.100973,-115.375908,,89135.0
,36.101663,-78.232233,,27549.0
,36.102528,-75.816896,,27941.0
,36.102863,-115.487115,,89004.0
,36.102925,-80.804054,,27020.0
,36.102944,-98.894969,,73663.0
,36.103667,-79.813712,,27408.0
,36.103729,-79.93983,,27409.0
,36.103956,-91.600598,,72532.0
,36.104648,-93.655397,,72740.0
,36.105618,-78.675202,,27522.0
,36.105647,-94.2965,,72704.0
,36.105685,-89.248757,,38059.0
,36.105695,-105.930245,,87511.0
,36.106432,-115.040286,,89122.0
,36.106735,-86.774283,,37204.0
,36.107035,-105.661206,,87543.0
,36.108387,-83.457779,,37760.0
,36.108666,-86.656722,,37217.0
,36.108909,-75.760514,,27949.0
,36.108992,-78.070319,,27816.0
,36.109821,-95.798024,,74134.0
,36.109913,-109.935612,,86520.0
,36.110793,-96.722608,,74085.0
,36.11085,-80.20043,,27101.0
,36.11174,-86.299189,,37090.0
,36.111835,-115.211716,,89103.0
,36.111948,-94.658801,,74964.0
,36.112796,-115.280141,,89147.0
,36.113195,-86.870442,,37205.0
,36.11351,-79.665656,,27301.0
,36.113864,-80.631592,,27055.0
,36.114842,-115.613219,,89124.0
,36.114847,-96.03232,,74107.0
,36.114921,-79.73703,,27405.0
,36.116121,-80.081865,,27284.0
,36.117523,-79.894239,,27410.0
,36.118332,-94.043243,,72703.0
,36.11842,-83.812584,,37721.0
,36.11864,-78.781001,,27509.0
,36.119622,-118.177124,,93527.0
,36.120172,-95.068078,,74452.0
,36.121526,-115.091277,,89121.0
,36.123507,-88.530333,,38201.0
,36.123588,-85.663143,,38544.0
,36.123929,-83.938617,,37938.0
,36.124101,-97.07046,,74078.0
,36.124168,-90.694378,,72412.0
,36.124179,-115.141282,,89169.0
,36.126019,-95.871602,,74129.0
,36.126267,-106.947982,,87027.0
,36.126412,-99.29964,,73859.0
,36.126668,-91.175013,,72415.0
,36.126943,-95.946695,,74114.0
,36.127248,-106.651618,,87012.0
,36.127732,-87.031243,,37143.0
,36.128133,-87.954454,,38333.0
,36.128356,-81.411775,,28624.0
,36.128875,-92.872765,,72633.0
,36.129632,-81.694929,,28605.0
,36.130108,-77.393225,,27874.0
,36.13172,-115.168382,,89109.0
,36.131922,-88.942666,,38369.0
,36.132276,-90.17031,,63876.0
,36.132311,-91.973274,,72517.0
,36.132827,-85.925669,,38567.0
,36.133362,-120.928512,,93954.0
,36.133877,-86.801254,,37212.0
,36.133928,-80.277635,,27109.0
,36.134008,-81.165721,,28697.0
,36.134123,-92.180309,,72519.0
,36.13535,-89.690139,,63830.0
,36.136109,-78.458098,,27525.0
,36.137283,-103.123139,,88436.0
,36.137542,-92.741396,,72682.0
,36.138233,-98.564734,,73755.0
,36.138609,-89.978779,,63849.0
,36.139099,-84.029801,,37754.0
,36.139944,-95.789657,,74108.0
,36.140741,-95.336936,,74337.0
,36.140961,-115.281091,,89117.0
,36.140997,-91.843699,,72584.0
,36.14142,-108.698339,,87364.0
,36.141914,-95.180396,,74352.0
,36.14203,-79.266181,,27302.0
,36.142076,-95.989166,,74119.0
,36.143249,-115.226909,,89146.0
,36.143643,-85.229289,,38574.0
,36.14391,-80.323157,,27106.0
,36.144149,-87.197891,,37187.0
,36.144167,-91.768292,,72536.0
,36.144893,-86.805471,,37240.0
,36.145195,-86.576632,,37076.0
,36.145394,-119.867288,,93266.0
,36.14543,-115.186825,,89102.0
,36.146178,-91.399363,,72569.0
,36.146469,-95.954005,,74104.0
,36.147036,-95.902328,,74112.0
,36.147232,-112.030212,,86052.0
,36.14747,-95.85146,,74128.0
,36.147922,-115.036367,,89142.0
,36.149263,-86.732969,,37210.0
,36.149614,-86.790618,,37203.0
,36.149743,-75.802262,,27966.0
,36.150737,-95.977408,,74120.0
,36.150767,-96.19959,,74063.0
,36.15113,-83.406846,,37877.0
,36.151131,-105.838262,,87527.0
,36.15118,-119.049222,,93267.0
,36.151382,-115.108648,,89104.0
,36.151761,-97.41561,,73073.0
,36.152948,-78.884485,,27503.0
,36.153001,-104.214447,,87730.0
,36.153311,-84.663293,,37770.0
,36.153428,-109.685341,,86503.0
,36.153554,-106.463052,,87516.0
,36.154141,-79.582389,,27249.0
,36.15523,-88.775865,,38230.0
,36.1556,-95.994557,,74103.0
,36.1559,-93.886845,,72738.0
,36.156158,-86.006625,,38547.0
,36.156349,-106.016092,,87582.0
,36.156693,-83.038092,,37809.0
,36.156966,-96.559316,,74038.0
,36.158045,-95.506549,,74036.0
,36.158632,-84.316134,,37710.0
,36.159414,-89.426956,,38007.0
,36.159705,-92.327173,,72658.0
,36.159857,-86.791447,,37246.0
,36.162189,-86.670867,,37214.0
,36.162997,-83.664552,,37709.0
,36.163377,-80.233787,,27105.0
,36.163427,-114.988159,,89156.0
,36.163536,-100.121753,,79046.0
,36.164095,-86.889416,,37218.0
,36.164152,-85.790513,,38548.0
,36.165011,-86.782141,,37243.0
,36.165343,-116.003323,,89048.0
,36.165554,-107.56353,,87018.0
,36.166001,-86.777305,,37201.0
,36.166156,-86.767542,,37213.0
,36.166612,-115.361275,,89138.0
,36.166811,-86.783177,,37219.0
,36.167125,-105.364871,,87713.0
,36.167594,-107.763557,,87037.0
,36.16769,-115.277862,,89145.0
,36.168109,-88.268062,,38236.0
,36.168447,-76.832521,,27924.0
,36.168814,-94.454856,,72761.0
,36.169169,-97.083226,,74075.0
,36.169312,-80.393045,,27040.0
,36.170361,-89.841735,,63826.0
,36.171241,-115.209288,,89107.0
,36.171429,-115.047734,,89110.0
,36.172397,-106.137834,,87548.0
,36.172547,-115.122234,,89101.0
,36.173132,-96.046419,,74127.0
,36.173431,-76.421264,,27944.0
,36.173526,-94.792218,,74359.0
,36.174072,-79.992233,,27310.0
,36.175064,-85.505075,,38505.0
,36.175136,-83.257024,,37813.0
,36.175682,-94.060223,,72764.0
,36.17577,-90.411414,,72443.0
,36.176938,-97.626209,,73056.0
,36.177465,-90.819634,,72449.0
,36.177714,-86.808023,,37208.0
,36.178091,-119.370752,,93274.0
,36.17841,-105.115285,,87734.0
,36.178723,-82.097005,,37687.0
,36.178886,-115.320759,,89144.0
,36.179173,-99.921531,,73858.0
,36.179253,-106.58098,,87064.0
,36.179319,-86.731083,,37206.0
,36.18028,-81.859151,,28604.0
,36.180425,-95.702839,,74015.0
,36.180517,-96.451507,,74081.0
,36.180589,-86.481794,,37122.0
,36.18165,-94.23068,,72762.0
,36.181706,-115.163231,,89106.0
,36.183169,-77.194668,,27847.0
,36.183223,-92.008137,,72585.0
,36.184525,-83.11549,,37810.0
,36.1854,-86.94857,,37209.0
,36.187107,-85.433312,,38506.0
,36.187509,-79.817677,,27455.0
,36.188283,-95.953083,,74110.0
,36.188756,-95.842573,,74116.0
,36.188793,-82.971098,,37818.0
,36.189822,-82.300829,,37692.0
,36.190945,-79.380185,,27217.0
,36.191268,-120.090097,,93234.0
,36.19191,-105.261015,,87722.0
,36.191942,-95.98515,,74106.0
,36.192676,-81.947333,,28622.0
,36.192755,-77.253865,,27872.0
,36.194308,-80.912494,,28670.0
,36.195946,-80.153401,,27051.0
,36.196316,-94.948524,,74364.0
,36.196373,-82.667344,,37641.0
,36.196814,-115.264363,,89128.0
,36.196931,-86.803372,,37228.0
,36.197106,-80.518235,,27018.0
,36.197785,-120.422249,,93210.0
,36.197924,-84.06901,,37828.0
,36.199152,-89.183658,,38259.0
,36.199197,-95.908785,,74115.0
,36.199608,-78.728985,,27581.0
,36.19973,-78.446559,,27544.0
,36.201132,-97.87275,,73720.0
,36.201869,-85.006317,,38553.0
,36.202733,-115.30775,,89134.0
,36.203444,-89.04908,,38233.0
,36.203533,-92.526143,,72634.0
,36.204182,-84.830473,,37726.0
,36.20506,-121.010363,,93930.0
,36.205256,-115.223639,,89108.0
,36.206055,-79.671126,,27214.0
,36.206269,-119.071075,,93247.0
,36.20693,-96.898778,,74032.0
,36.207086,-89.519208,,38080.0
,36.207553,-94.848541,,74368.0
,36.207715,-79.169419,,27231.0
,36.207741,-77.084248,,27805.0
,36.208166,-81.516769,,28618.0
,36.209653,-77.713733,,27823.0
,36.209834,-81.375474,,28665.0
,36.209915,-94.811983,,74347.0
,36.211516,-115.124129,,89030.0
,36.211603,-76.456674,,27985.0
,36.212203,-117.948532,,93549.0
,36.213058,-88.426137,,38231.0
,36.214191,-86.023411,,38563.0
,36.214889,-105.687472,,87553.0
,36.215139,-83.756079,,37779.0
,36.215265,-90.739215,,72425.0
,36.215377,-79.48637,,27244.0
,36.215959,-81.148169,,28659.0
,36.216506,-80.698517,,27011.0
,36.21658,-86.726854,,37216.0
,36.21676,-92.078015,,72566.0
,36.216959,-75.891578,,27947.0
,36.217416,-91.912766,,72565.0
,36.217536,-91.156352,,72434.0
,36.217719,-85.81368,,38552.0
,36.218005,-81.652138,,28607.0
,36.218398,-80.820312,,28642.0
,36.218671,-84.153543,,37769.0
,36.220421,-91.746312,,72512.0
,36.221128,-96.708163,,74045.0
,36.221922,-85.855645,,38560.0
,36.22313,-88.606426,,38229.0
,36.223179,-115.172723,,89032.0
,36.223445,-80.989818,,28669.0
,36.223812,-100.211576,,79056.0
,36.224266,-90.04576,,63857.0
,36.224794,-98.166797,,73718.0
,36.225589,-91.816758,,72587.0
,36.226045,-85.533285,,38501.0
,36.226279,-96.579091,,74034.0
,36.226285,-91.658306,,72513.0
,36.226442,-80.409707,,27050.0
,36.226872,-84.00972,,37705.0
,36.227487,-92.138311,,72528.0
,36.22789,-98.331843,,73747.0
,36.228232,-79.880061,,27358.0
,36.228473,-82.746798,,37616.0
,36.229468,-76.904956,,27967.0
,36.230931,-80.078657,,27009.0
,36.232094,-85.662826,,38545.0
,36.233315,-115.29015,,89129.0
,36.233317,-83.337823,,37814.0
,36.233774,-86.775969,,37207.0
,36.234398,-80.29607,,27045.0
,36.234982,-87.261263,,37036.0
,36.235726,-83.680116,,37848.0
,36.235784,-90.485057,,72436.0
,36.237098,-106.009074,,87549.0
,36.237873,-98.895489,,73838.0
,36.238028,-93.085992,,72601.0
,36.238431,-75.843084,,27939.0
,36.239034,-82.099448,,37658.0
,36.239523,-115.025695,,89191.0
,36.240718,-88.85913,,38255.0
,36.240743,-83.513713,,37861.0
,36.241481,-95.95659,,74130.0
,36.241563,-99.147365,,73853.0
,36.24162,-101.218409,,79081.0
,36.241925,-96.025829,,74126.0
,36.243022,-75.989505,,27974.0
,36.244014,-86.609391,,37138.0
,36.244581,-87.469082,,37181.0
,36.244754,-88.03501,,38221.0
,36.244796,-93.330718,,72611.0
,36.245091,-89.318119,,38240.0
,36.245324,-76.619385,,27980.0
,36.245404,-118.693313,,93265.0
,36.246054,-95.901586,,74117.0
,36.246194,-96.42075,,74020.0
,36.246524,-94.102609,,72745.0
,36.246711,-105.839533,,87531.0
,36.248797,-121.386631,,93927.0
,36.24949,-85.161655,,38554.0
,36.249497,-77.943156,,27844.0
,36.25012,-82.557584,,37690.0
,36.250455,-83.183736,,37860.0
,36.251145,-106.912108,,87046.0
,36.252587,-92.68524,,72677.0
,36.25364,-115.041052,,89115.0
,36.253847,-86.69553,,37115.0
,36.253975,-115.227105,,89130.0
,36.254662,-97.68794,,73733.0
,36.255106,-78.877494,,27572.0
,36.256012,-89.887342,,63827.0
,36.257119,-94.731772,,74338.0
,36.25789,-115.107818,,89081.0
,36.257984,-110.220374,,86510.0
,36.258014,-82.6206,,37681.0
,36.258912,-115.171788,,89031.0
,36.259153,-89.717229,,63851.0
,36.259656,-83.82599,,37807.0
,36.260336,-84.292968,,37714.0
,36.261211,-81.828379,,28679.0
,36.262184,-92.706299,,72687.0
,36.262759,-85.009469,,38565.0
,36.263852,-86.269244,,37087.0
,36.264479,-88.993346,,38253.0
,36.264862,-79.083217,,27541.0
,36.265726,-97.920476,,73773.0
,36.266147,-90.285219,,72461.0
,36.2666,-79.970625,,27357.0
,36.267105,-77.313433,,27869.0
,36.267538,-81.808495,,28692.0
,36.268458,-94.219446,,72718.0
,36.269532,-84.649496,,37872.0
,36.269876,-100.794038,,79070.0
,36.27025,-94.451058,,72734.0
,36.270809,-99.332734,,73857.0
,36.271546,-85.94212,,37030.0
,36.271975,-96.246207,,74060.0
,36.272251,-115.292534,,89149.0
,36.27565,-80.914624,,28621.0
,36.275933,-85.735915,,38564.0
,36.276377,-92.056433,,72515.0
